chisq_1502,m_{\chi_1^0} (GeV),m_1 (GeV),m_2 (GeV),tan \beta,\mu (GeV),\Omega_{\chi}h^2,\sigma_{SI},\sigma_v (Km/s),A_t (GeV),m_A (Ge V),m_Q3 (GeV
29.1528121231,88.304637099999994,-109.46915182,420.968164879,21.2344434481,115.414500866,0.10072865496100077,5.4647921472996E-47,1.1013379429028024E-026,3.47403239E+03,5.10541932E+02,-3.06999871E+03
29.6635939983,88.412575399999994,-108.334625457,351.901985529,15.1091188739,115.020757694,9.0234074005401538E-002,5.9718508566203E-46,1.1436697586121575E-026,3.42559112E+03,5.55126478E+02,-2.83463123E+03
29.7900148798,88.354351300000005,-109.163282394,347.183312493,18.4670243455,114.7643846,8.8374547083543947E-002,1.5986246086231E-46,1.1758562481442427E-026,3.39767509E+03,5.09131825E+02,-2.96784411E+03
29.6827066621,88.427645699999999,-109.973414456,470.15316318,22.7373496692,113.748294185,8.1473085839238235E-002,7.9835108783471E-46,1.4005859774027462E-026,2.53153892E+03,1.26227014E+03,-8.61920146E+02
29.5224402388,88.372156599999997,-108.707633459,421.216463802,17.2779317555,115.643862441,0.10249337670669548,4.8489950936114E-46,1.0698039803653092E-026,3.36562008E+03,5.50350956E+02,-2.76131003E+03
29.606033712,88.423675200000005,-110.576812139,424.792206259,37.6944216685,113.932268868,8.2373838239634886E-002,9.5784506911473E-46,1.3788711309650501E-026,2.55588705E+03,1.14836594E+03,-9.16342478E+02
29.8226343612,88.399748200000005,-107.858064987,313.418185181,17.166665241,116.050508484,9.5183760694650857E-002,7.9133169370301E-46,1.0422674252396555E-026,3.48227972E+03,6.26117832E+02,-2.96148955E+03
29.2223705661,88.355179699999994,-110.18652631,378.955637736,21.6180700147,114.505565937,8.9923040865563256E-002,2.5121488513328E-46,1.1941681205358519E-026,4.00601196E+03,5.7198592E+02,-2.95352045E+03
29.1128323957,88.337538699999996,-110.995869675,432.569537028,24.4224841196,113.88190536,8.7029270973087949E-002,1.71039169812E-46,1.2858546670654098E-026,3.67947953E+03,5.8114879E+02,-2.68386037E+03
29.0295575105,88.379500300000004,-108.659740482,360.530868406,19.7531478557,115.658428652,9.5651349194769836E-002,8.8963225366999E-46,1.1167641903492133E-026,-1.62676509E+03,6.31145508E+02,1.7965685E+03
29.8625595828,88.389526599999996,-106.864110216,365.556386126,12.1346532549,115.797427471,9.9737102358107468E-002,1.0397258896209E-45,1.0370512692918702E-026,3.47111655E+03,5.88192503E+02,-2.89152758E+03
29.0782212087,88.365530199999995,-108.905164007,384.966335826,17.6077939792,115.222285733,9.6910258494566859E-002,5.5057954217375E-46,1.1115810101623024E-026,3.44098133E+03,5.72038243E+02,-2.96551157E+03
29.8731978822,88.370062599999997,-109.57508143,413.64181317,14.8514947731,113.689253693,8.4463759457396190E-002,5.0467932562929E-46,1.2777935261941696E-026,3.48931246E+03,5.32226228E+02,-2.95138415E+03
29.768713687,88.283138699999995,-108.540340761,396.770454551,18.4955621964,115.865781888,0.10434719741291186,1.141996497543E-46,1.0417109885335490E-026,3.45254666E+03,4.96793121E+02,-2.88917237E+03
29.5946845375,88.364078000000006,-111.426392294,425.864398143,26.0609284179,113.506968506,8.3728559182479970E-002,6.1408580016252E-46,1.3328149649560317E-026,3.47130537E+03,7.03239705E+02,-2.63976113E+03
29.4022576485,88.315185900000003,-113.042554314,558.868648592,34.2638269858,113.001062495,8.1687570362317496E-002,1.7177893316914E-46,1.4211326811873378E-026,3.51020834E+03,6.79849705E+02,-2.64266421E+03
29.7544082857,88.360652900000005,-111.135992046,452.17996007,20.2505754652,113.234376295,8.2388851584356979E-002,5.7055338564334E-46,1.3566562196175395E-026,3.50896749E+03,6.19508008E+02,-2.6963684E+03
29.8363963551,88.322890999999998,-107.69282228,336.253094563,14.498835061,115.756607539,9.7560424404162877E-002,2.9112093100813E-46,1.0372392487411682E-026,3.98958096E+03,4.91402445E+02,-3.03000213E+03
29.2718721716,88.326662900000002,-111.09766205,384.875970865,32.1932572905,114.117017185,8.7408961742558647E-002,3.2535630687587E-46,1.2561998182695684E-026,3.30133504E+03,6.99619286E+02,-2.76009928E+03
29.3398514416,88.362210200000007,-107.192344042,366.18114182,11.7168505001,115.089267254,9.3214495866693975E-002,8.5379722549567E-46,1.0987803235569690E-026,3.48154272E+03,5.52407441E+02,-3.00468793E+03
29.860569119,88.359079100000002,-107.335163604,384.344823398,13.0829317372,115.744006097,0.10201940855444978,1.0823866825919E-45,1.0354626949474306E-026,3.39186473E+03,6.01001502E+02,-2.96335094E+03
29.1680101307,88.285375099999996,-112.14727854,548.817553445,25.409979879,113.215386653,8.4019869832245755E-002,1.1681342877193E-46,1.3689756942981064E-026,3.53005661E+03,5.73520107E+02,-2.68468211E+03
29.3264826478,88.298102900000004,-110.861094264,457.889585724,21.8253731857,113.752297907,8.4703668779557470E-002,2.8465986563181E-46,1.3291496173544130E-026,-1.47277976E+03,5.49582833E+02,1.8600341E+03
29.0068424326,88.307680399999995,-110.760173328,580.447285238,29.9257594072,115.422567141,0.10234370693726470,4.6656106364212E-46,1.1151954596149905E-026,3.51246885E+03,6.9811584E+02,-2.72548191E+03
29.5777493415,88.341213900000000,-107.941271327,384.388182609,14.7968434574,115.539684261,0.10024789613659157,9.0283345853743E-46,1.0615198110903932E-026,3.52705923E+03,5.96931079E+02,-2.91075635E+03
29.7523019568,88.343211299999993,-108.163551574,344.412513629,15.0504484163,114.993404404,9.0312541689867201E-002,8.8838577128022E-46,1.1272386362954876E-026,3.43106469E+03,6.15445932E+02,-2.87510131E+03
29.9903354255,88.360400700000000,-107.324343903,315.848107637,35.8395939936,116.973567397,0.10221110885449317,5.4100011984202E-46,1.0224690379229580E-026,2.61663989E+03,1.18904253E+03,-8.93336111E+02
29.6617878129,88.313017599999995,-107.553142363,349.196472448,14.0323999102,115.592241528,9.7210824695391274E-002,4.9323935146587E-46,1.0526115762025488E-026,3.43389979E+03,5.15867142E+02,-2.92441931E+03
29.7459423383,88.332372899999996,-109.619660761,351.808783778,23.1053713046,114.714102588,8.7065596354383185E-002,1.0120275351573E-45,1.2132649661964674E-026,-1.64611105E+03,7.13211078E+02,1.79708758E+03
29.173793924,88.266609200000005,-110.348540948,509.37598871,29.4118930453,115.479780615,0.10275301129229845,2.9022369511668E-46,1.0968170140221956E-026,3.53345938E+03,6.57692896E+02,-2.69054551E+03
29.4602035228,88.318980400000001,-108.812844054,323.252770762,23.8688725669,115.691227293,9.5703336003429659E-002,6.7501848462721E-46,1.0718909648535123E-026,3.58511183E+03,6.92296923E+02,-2.68077964E+03
29.1820323892,88.291313000000002,-109.160073954,379.614642454,17.1660690929,114.536087377,9.0748189805201634E-002,3.226271894424E-46,1.1722755350431266E-026,3.37004623E+03,5.25349748E+02,-2.90759098E+03
29.5834308069,88.312937000000005,-108.700477385,450.374633188,17.1394150131,115.564265248,0.10397987629667721,8.4426645794107E-46,1.0596255971692808E-026,3.48198963E+03,6.09203955E+02,-2.83072067E+03
29.7093435188,88.338442999999998,-110.049455402,388.110738498,37.3558604317,114.09115652,8.3282870241531554E-002,9.6959233976912E-46,1.3297285896838099E-026,2.5717829E+03,1.15389062E+03,-9.12581294E+02
29.5143816837,88.317376899999999,-108.038917277,368.560108668,15.7263338481,115.503229477,9.8615252811779214E-002,1.01264227434E-45,1.0658212466435946E-026,3.4702311E+03,6.35928201E+02,-2.8568325E+03
29.0184837198,88.290700000000001,-110.29269591,435.023733446,19.7869448376,113.920058842,8.8524862908112234E-002,4.4439748793982E-46,1.2492330631029025E-026,3.68759383E+03,5.86659331E+02,-2.72211269E+03
29.193398153,88.312771400000003,-109.75229794,436.472174989,17.4585651267,114.081558245,8.7322608034138174E-002,1.0440417166768E-45,1.2651940515481027E-026,-1.65905502E+03,6.30130005E+02,1.91676751E+03
29.9145201957,88.197602700000004,-109.619235202,457.680190641,30.6625129916,116.123630895,0.10927143755660552,1.0530760078829E-46,1.0228454633026557E-026,3.45610685E+03,6.24654653E+02,-2.70543271E+03
29.5551754918,88.270817100000002,-108.304968794,394.465175618,16.0035696467,115.458198473,0.10108724853427919,3.972041743688E-46,1.0604369715579733E-026,3.44965407E+03,5.2097167E+02,-2.93511302E+03
29.335870506,88.303498300000001,-108.106121864,387.400875839,13.2372666175,114.577870577,9.1061142573092987E-002,6.901005587706E-46,1.1484247393669361E-026,3.56626919E+03,5.43715581E+02,-2.90501907E+03
29.4716402419,88.228813000000002,-109.563203709,349.895302851,22.2042040514,114.60931774,8.9570835101002541E-002,1.3107560468894E-46,1.1690285323739731E-026,3.4300614E+03,5.45057084E+02,-2.92609254E+03
29.3965733472,88.308226199999993,-107.959012922,426.338732873,26.6929707926,116.251699027,0.10391978624155454,1.259682196756E-45,1.0761168818575410E-026,2.63421558E+03,1.16378096E+03,-8.92363141E+02
29.3248742593,88.274575799999994,-110.366086658,373.201862294,25.8835891214,114.23294388,8.8437545641288293E-002,5.1453376706354E-46,1.2174324752979137E-026,3.53522799E+03,6.79031986E+02,-2.71394376E+03
29.5648552168,88.308729200000002,-110.607089539,415.633255794,42.248690508,113.783226074,8.2818821639096915E-002,1.1359100439209E-45,1.3596504034975357E-026,2.40390453E+03,1.2892055E+03,-9.19573338E+02
29.5636227637,88.288227300000003,-108.344101755,375.07931193,14.2879977908,114.566782598,8.9972374870567376E-002,9.2836417849465E-46,1.1512845364436714E-026,3.47120759E+03,6.0878596E+02,-2.84073435E+03
29.1812079759,88.243157600000004,-109.144526251,332.084692028,29.6578568149,115.740828533,9.5862361595352566E-002,4.9619427462194E-46,1.0942194491032083E-026,-1.74930151E+03,6.83412613E+02,1.81586466E+03
29.6298235246,88.284577700000000,-108.589803893,371.043722858,18.6774747628,115.586835423,0.10129899989704234,1.2520691418877E-45,1.0526017915361092E-026,3.37000595E+03,7.21673109E+02,-2.99362819E+03
29.0187302302,88.245489300000003,-109.686895702,367.541734955,22.3153131268,114.628701442,9.1652922689344649E-002,3.9117830608565E-46,1.1626210831509387E-026,3.20775705E+03,6.01525488E+02,-2.75571806E+03
29.7942531678,88.266804500000006,-107.22008606,338.782707353,12.8284874517,115.225394436,9.2053624983960997E-002,6.28840789765E-46,1.0764010749795189E-026,3.48062241E+03,5.29883445E+02,-2.88217676E+03
29.2535339541,88.144937400000003,-108.628727037,350.389479818,16.2935604049,114.796818342,9.2478478082358845E-002,1.6329297733616E-47,1.1128053144006996E-026,3.87844127E+03,4.41521536E+02,-3.09247369E+03
29.8196163169,88.230029999999999,-109.19331271,439.269688575,22.7198236378,115.823650554,0.10678440902380032,5.0550908883116E-46,1.0330191079139242E-026,3.31977551E+03,6.19649897E+02,-2.72603794E+03
29.9869102916,88.254193799999996,-110.386358816,372.372345164,22.3517435597,113.758840198,8.4300332396426592E-002,5.7992270942752E-46,1.2606046775421284E-026,3.37089167E+03,6.5024569E+02,-2.78899192E+03
29.6791041937,88.254897099999994,-109.349473809,493.97432738,21.8010197098,115.69949463,0.10655510031810404,1.1819062672813E-45,1.0465516614880849E-026,3.52356881E+03,7.32748465E+02,-2.70216998E+03
29.5040443257,88.248187299999998,-111.718524424,445.646054485,27.4421354018,113.190915459,8.3595406743745437E-002,7.1330471913483E-46,1.3385323195635595E-026,3.54756392E+03,7.43892344E+02,-2.70714305E+03
29.1641287262,88.191969099999994,-110.542782683,400.816337568,24.781180553,113.954885884,8.8275169822586777E-002,1.856714544341E-46,1.2339288583629851E-026,3.59693813E+03,5.88300789E+02,-2.73634968E+03
29.4230662224,88.146690399999997,-109.547005788,351.101765745,31.6123320945,115.493982286,9.9278646564062129E-002,1.3569907120743E-46,1.0655874865502832E-026,3.30734992E+03,6.42552565E+02,-2.80287079E+03
29.5754678512,88.156110699999999,-109.073529304,364.179125606,30.6582102925,115.998916518,0.10273842517232060,3.6047609256879E-46,1.0515034911106332E-026,-1.59883133E+03,6.58808054E+02,1.84111374E+03
29.116909624,88.173480299999994,-111.596858809,493.954555864,24.9845494722,113.219658974,8.5331890199636717E-002,2.199442648516E-46,1.3245050084386486E-026,3.56180322E+03,5.96975718E+02,-2.61241087E+03
29.1707112558,88.192521900000003,-110.24673874,561.826360374,25.3617131762,115.253402563,0.10316696452879268,6.7735187698021E-46,1.0919386334129981E-026,3.48446079E+03,6.84059388E+02,-2.66461848E+03
29.2705498207,88.212845099999996,-110.891932757,442.466515481,22.3884237258,113.44835921,8.6003698715420740E-002,7.0363931148214E-46,1.2884261106799056E-026,3.54914801E+03,6.74330333E+02,-2.69141634E+03
29.6266619315,88.200322499999999,-108.899020805,377.954385967,15.5316965911,114.138687482,8.8268492772672222E-002,4.9857969803299E-46,1.1843429778797096E-026,3.37197335E+03,5.38828311E+02,-2.95606467E+03
29.8216234972,88.129406700000004,-108.689046036,399.891627472,25.6245394034,116.189788829,0.10641119048870762,2.936841170811E-46,1.0268413143991755E-026,-1.6600587E+03,5.9176392E+02,1.72053274E+03
29.4494151784,88.170807400000001,-109.094351789,321.859603526,27.3762658856,115.479113305,9.5937482935011351E-002,3.420937960873E-46,1.0642713525900295E-026,3.33425641E+03,6.53638893E+02,-2.80608991E+03
29.1899907159,88.182157099999998,-108.995502221,323.117891092,28.8821605514,115.62986483,9.4476387869965331E-002,5.6719836906709E-46,1.0894522020792658E-026,-1.74972089E+03,6.91113488E+02,1.8129069E+03
29.5720829517,88.213367599999998,-107.187865886,362.900203257,11.8811440459,114.765351853,9.1818362163102102E-002,8.2828507989405E-46,1.0997114323676129E-026,3.46929816E+03,5.51594608E+02,-2.9262641E+03
29.0680816696,88.198527400000003,-111.839709429,492.676354274,27.5535015786,113.235435955,8.5651503737414800E-002,7.193717455367E-46,1.3213483759570110E-026,3.56119669E+03,7.40498673E+02,-2.78443945E+03
29.6916354317,88.206356999999997,-108.273333213,340.978120196,18.6492369898,115.550263689,9.8936401226175100E-002,1.2005307414974E-45,1.0418286651503574E-026,3.45033265E+03,7.24471561E+02,-2.99342588E+03
29.2621128999,88.121455499999996,-111.378755487,441.551942732,28.7273762977,113.451177609,8.5871023566302010E-002,1.0414517852765E-46,1.2875746085475634E-026,3.57769225E+03,6.05709874E+02,-2.604883E+03
29.769732096,88.149007200000000,-109.626706374,439.91361448,28.0014428511,115.719345192,0.10697580268148009,4.4032196631401E-46,1.0327812415534383E-026,3.37353099E+03,6.69751669E+02,-2.72573063E+03
29.4699155549,88.213852700000004,-108.781656786,352.275238893,31.4828955174,114.762535419,8.7785708845107877E-002,1.0922332013072E-45,1.2137201473018665E-026,2.57030101E+03,1.20189611E+03,-8.92611557E+02
29.6271877199,88.189590199999998,-107.525227174,461.928659435,22.5782477284,116.205323869,0.10649802584825151,1.3618317972862E-45,1.0468514859028820E-026,2.63690948E+03,1.34589852E+03,-8.80673602E+02
29.5138328805,88.089416400000005,-107.568452178,355.732781072,12.575159215,114.682355101,9.2300041778462530E-002,5.5616042115339E-47,1.0880407853325888E-026,3.87667441E+03,4.1110145E+02,-3.06686384E+03
29.1340782291,88.129351600000007,-111.64108355,510.414334736,23.8440895749,113.058776878,8.4940735137081974E-002,1.7548352076333E-46,1.3314075229194507E-026,3.49530321E+03,5.71901846E+02,-2.69475706E+03
29.2636961258,88.156107300000002,-112.059107774,529.954289959,24.6515664521,112.865424562,8.3674841764810770E-002,4.1764723336539E-46,1.3581400210330330E-026,3.40479039E+03,6.34772647E+02,-2.78566097E+03
29.887235451,88.094555400000004,-109.433998754,313.174500852,30.4016165973,114.915542016,8.9527557252711568E-002,8.6458923834385E-47,1.1180777904119095E-026,3.59224331E+03,6.21413802E+02,-2.65908696E+03
29.9673197105,88.156168100000002,-110.502794486,382.307315938,24.5553181612,113.686481442,8.3130099738027138E-002,5.3891840562789E-46,1.2912062868578180E-026,-1.63097174E+03,6.36212963E+02,1.82581306E+03
29.5069183804,88.057907599999993,-107.731936725,384.1052994,13.4475439741,114.978923957,9.9075959447679482E-002,4.1327173153424E-47,1.0523578630442080E-026,3.9659556E+03,4.18116204E+02,-3.03852669E+03
29.3858985645,88.112561600000006,-109.671514074,446.48109931,24.5025728966,115.257365783,0.10342217726018306,3.0674186053423E-46,1.0668994475723897E-026,3.36699874E+03,6.04522083E+02,-2.80415097E+03
29.7034089958,88.166606400000006,-106.55446333,340.057777046,11.8275284595,115.45220673,9.5398289631617131E-002,1.1932869170791E-45,1.0374932903362984E-026,3.44161155E+03,6.30917769E+02,-2.88598801E+03
29.2558864294,88.122412499999996,-108.741539424,388.384670414,21.4118138622,115.46340438,9.9760966656716590E-002,5.7117165425908E-46,1.0795009179380095E-026,-1.6800919E+03,5.93741523E+02,1.81904841E+03
29.4667770156,88.102669300000002,-110.651880236,656.213273993,31.5544185933,115.557696654,0.10645415171260884,4.4882405616211E-46,1.0585916615054346E-026,3.48597388E+03,7.09192349E+02,-2.7591795E+03
29.3136235631,88.059399799999994,-109.103047408,468.15978847,18.7167080272,115.02392055,0.10259237070900726,1.333470560558E-46,1.0706738369254046E-026,3.5050835E+03,5.0291517E+02,-2.95574387E+03
29.0688714407,88.119588899999997,-112.527981198,554.658491304,30.3859347105,112.88873277,8.4314849337234168E-002,3.6491011711927E-46,1.3579733925804971E-026,3.61710339E+03,6.90732643E+02,-2.76711948E+03
29.8904869008,88.123664300000002,-108.029589149,364.837009219,13.2810864144,114.216201935,8.8535714841260021E-002,5.6242805768068E-46,1.1436507297595196E-026,3.41228218E+03,5.20945322E+02,-3.00083441E+03
29.2586836928,88.124749300000005,-108.63216058,394.422508895,14.4178163658,114.074253436,9.0410297890219260E-002,6.3258939704005E-46,1.1611167469452786E-026,3.40154449E+03,5.45684701E+02,-2.98709821E+03
29.8886895804,88.133891500000004,-109.292600951,371.623381009,19.0454596544,114.11081568,8.5726948193831087E-002,1.1088816376218E-45,1.2201620910115916E-026,-1.73288069E+03,6.78541624E+02,1.81340311E+03
29.741388703,88.080761199999998,-112.191721428,436.878698616,33.0854322477,112.775886884,8.1772808390945376E-002,2.2691851142715E-46,1.3565691934040351E-026,3.23231851E+03,6.80800306E+02,-2.73427774E+03
29.3426437545,88.115215800000001,-107.74624449,373.106464443,14.0987664363,114.920575919,9.6527182401972278E-002,7.2792393752304E-46,1.0699562447665627E-026,3.39807899E+03,5.56309268E+02,-2.94780293E+03
29.0163011717,88.104508600000003,-110.296129082,392.661500552,27.7732938189,114.198245939,8.9158971344090232E-002,7.001597862228E-46,1.2186594737217593E-026,-1.76137881E+03,7.00682754E+02,1.7952225E+03
29.4205181632,88.123765300000002,-108.388003766,353.512801984,16.3502393758,114.62848146,9.1663369168113878E-002,1.0269342518553E-45,1.1125563214689485E-026,3.38574687E+03,6.60062197E+02,-2.87812892E+03
29.8242095988,88.073969199999993,-110.542034708,381.567939472,23.7822858939,113.506367321,8.4963055662626574E-002,2.3407897375912E-46,1.2466790747943738E-026,3.41471272E+03,5.87661183E+02,-2.94211585E+03
29.8392677285,88.131141400000004,-107.730690752,363.795205677,34.7299961272,116.367417007,0.10589414580849559,1.4491442726897E-45,1.0229523869425224E-026,2.56965678E+03,1.21866645E+03,-9.18034856E+02
29.622202664,88.057318400000000,-108.397826011,395.456794734,17.5315748498,115.230386244,0.10218035347355320,2.8215141626567E-46,1.0410228734575555E-026,3.41036431E+03,5.19103444E+02,-2.94597538E+03
29.1718180292,88.082617700000000,-108.873782819,347.976377042,20.7138850458,114.924046473,9.5131844420779238E-002,4.7420321869667E-46,1.0849349621615048E-026,3.36359799E+03,6.00848746E+02,-2.83269846E+03
29.1480659463,88.108553099999995,-109.552709657,413.829089311,31.3217789894,113.983732821,8.6608764220651197E-002,1.0244044861919E-45,1.2752332926310175E-026,2.64872656E+03,1.29492431E+03,-8.84820985E+02
29.0136469915,88.052757600000007,-110.013106621,534.876778041,27.2202001318,115.24609712,0.10198424196006256,7.2365654028798E-46,1.0983394925837453E-026,-1.74130089E+03,6.80097963E+02,1.80941133E+03
29.4435650683,88.014149099999997,-109.25109302,418.921689803,22.8528009421,115.130147758,0.10291528320732600,2.1619766658733E-46,1.0553531518116172E-026,3.53869607E+03,5.70364276E+02,-2.79158108E+03
29.1919027387,88.093466599999999,-110.014574131,494.027638932,25.8671879968,113.450849121,8.4210936292762134E-002,9.3701996715394E-46,1.3427699435927653E-026,2.5500432E+03,1.25019614E+03,-8.77802611E+02
29.1583139948,88.023252999999997,-108.788377484,444.0416491,16.9204672915,114.716166889,9.9925967398462948E-002,2.9916380505564E-46,1.0828921398355000E-026,3.35286883E+03,5.12654579E+02,-2.71794421E+03
29.0858204379,88.059717399999997,-108.923505188,415.554148339,15.2628454279,113.959575166,9.1012949197762302E-002,6.3004479780351E-46,1.1591158551687967E-026,3.49178126E+03,5.56843281E+02,-2.93123906E+03
29.1093705869,88.019534399999998,-111.080629217,468.308690868,22.9576040128,113.119424721,8.6367813685480896E-002,2.2313582003824E-46,1.2823863835434987E-026,3.58399641E+03,5.74946111E+02,-2.74757334E+03
29.242814407,88.060145199999994,-109.909520542,424.502572169,18.2917814739,113.481192521,8.7780953192855657E-002,7.1978064732418E-46,1.2287556520052165E-026,3.44769823E+03,6.18798384E+02,-2.81431754E+03
29.8816848013,88.056420799999998,-111.515196444,461.74940344,21.8430386987,112.507520512,8.1084516272886528E-002,5.789369191709E-46,1.3591665964854629E-026,3.42751026E+03,6.40209055E+02,-2.79201259E+03
29.3211224817,88.030797399999997,-109.440977663,343.519210315,24.8838505805,114.499153792,9.1303342394013276E-002,3.9068285537225E-46,1.1266922029221422E-026,3.39995189E+03,6.37624192E+02,-2.67817589E+03
29.2647740767,88.044720999999996,-108.520835816,421.66292776,16.090338245,114.737695455,9.9780640176827001E-002,1.0446696665183E-45,1.0725527326382625E-026,3.33912952E+03,6.33537825E+02,-2.8626742E+03
29.6306469181,88.020991699999996,-107.983263739,332.121677862,17.5147824715,115.198157316,9.6112642745591295E-002,5.1200352154277E-46,1.0373202284821798E-026,3.38147424E+03,5.68324986E+02,-2.96350082E+03
29.6978585077,88.006898399999997,-112.565419697,491.945916844,31.431373204,112.339820401,8.0737640373674396E-002,3.8742884552761E-46,1.3905040215358225E-026,3.47656096E+03,7.09047087E+02,-2.64117176E+03
29.3241452827,87.902464100000003,-109.331271962,351.523871782,20.3108919371,114.16673454,9.0960459040434150E-002,1.8136182582579E-47,1.1269584511551736E-026,3.98555463E+03,4.88109837E+02,-2.98314785E+03
29.7352667184,88.022538600000004,-106.899257046,370.808449933,12.2179479664,115.009837959,9.8690923618152293E-002,9.3377696116803E-46,1.0263369862437424E-026,3.35235954E+03,5.64383383E+02,-2.98135979E+03
29.1773833548,87.996626500000005,-108.243190483,416.199556162,14.8368970774,114.559369554,9.8107067533361486E-002,4.8649053410246E-46,1.0789367226325719E-026,3.42268441E+03,5.19858756E+02,-2.96674094E+03
29.2636039353,88.023867400000000,-108.360219362,385.812765141,16.3426034856,114.725690024,9.7948012427353306E-002,1.1330279832623E-45,1.0710733872604654E-026,3.45543066E+03,6.66257296E+02,-2.82212898E+03
29.7460097263,87.976206599999998,-109.635846521,529.038884929,24.9143280712,115.363517422,0.10774282135284152,6.2776593178017E-46,1.0239251022549680E-026,3.55725369E+03,6.68564607E+02,-2.7438275E+03
29.6127922389,87.946555500000002,-110.285515855,366.653378737,22.7918381633,113.585935941,8.7427576598299153E-002,1.5975301372126E-46,1.1912863076443331E-026,3.94557841E+03,5.62291763E+02,-3.03713296E+03
29.6908775395,87.970881000000006,-112.179613937,475.648088179,28.7712767655,112.399100373,8.1340158555298470E-002,2.8878396563889E-46,1.3680632933941884E-026,3.52560025E+03,6.56182257E+02,-2.68177486E+03
29.9095073254,87.912865900000000,-108.421979515,447.377261661,17.5956708946,115.254552014,0.10697336736821264,1.6005691189687E-46,1.0055035430357319E-026,3.51673842E+03,4.95365794E+02,-3.01123835E+03
29.7483001479,87.952103199999996,-108.761907037,322.60682865,25.5297219807,115.32968301,9.8303517932371187E-002,3.3200677836383E-46,1.0224357349499147E-026,3.39038712E+03,6.29739321E+02,-2.84966996E+03
29.1675036709,87.989208399999995,-108.927771657,412.269269121,15.1589156579,113.664023675,8.9915382273120320E-002,8.0528823763169E-46,1.1737938187715225E-026,3.46477647E+03,5.89705935E+02,-2.95797663E+03
29.9216454788,87.907417899999999,-108.720075674,438.185672041,20.7193676073,115.360719207,0.10750373398534480,1.9345146197602E-46,1.0039446844792161E-026,3.56934452E+03,5.40601255E+02,-2.87511732E+03
29.2652155711,87.918655700000002,-109.447506421,439.454540904,23.5640317308,114.806693361,0.10200762624821827,2.481753334896E-46,1.0662497064636589E-026,3.60755678E+03,5.86067431E+02,-2.70863105E+03
29.4957982805,87.854376200000004,-108.709195741,326.267182181,21.7328355075,114.937968386,9.6021438790036384E-002,2.3003659979462E-47,1.0406429453778502E-026,3.95409228E+03,5.0745152E+02,-3.00408303E+03
29.2535410323,87.978539799999993,-108.567115687,358.751492468,18.8097285479,114.734864285,9.6223546835776302E-002,9.4826498456685E-46,1.0696538769512633E-026,3.33333487E+03,6.67708854E+02,-2.9211945E+03
29.4393873019,87.943518100000006,-108.676686042,356.168926499,17.7295818664,114.251967309,9.1014801374565024E-002,3.4546423200991E-46,1.1161076833659745E-026,3.52911159E+03,5.40806987E+02,-2.92034914E+03
29.3747694851,87.973616699999994,-111.153000047,459.573428918,23.1912982967,112.826804217,8.4733668324897579E-002,7.5723378297636E-46,1.2966274097403684E-026,3.48775161E+03,6.95394813E+02,-2.63613276E+03
29.2082091174,87.926756999999995,-109.261627162,353.264337049,26.5213651922,114.793675158,9.7071134041730539E-002,3.0345388584522E-46,1.0719883697989243E-026,3.51372504E+03,6.34946848E+02,-2.66693829E+03
29.0678849705,87.888337699999994,-109.969274873,424.65048397,18.0205118731,113.313319766,8.9062821942850964E-002,8.9691185965615E-47,1.2014820889073119E-026,3.9266388E+03,4.86443831E+02,-2.92582219E+03
29.975480781,87.958641799999995,-112.773322878,541.76201181,26.6504669947,111.810780669,7.8114329333656723E-002,6.6634749384694E-46,1.4428436179842613E-026,3.41795792E+03,7.21724655E+02,-2.58420096E+03
29.8687060487,87.801753500000004,-107.752364599,323.295341774,17.5261656365,115.198289604,9.7743774828756555E-002,5.1458003899989E-48,1.0026358322641373E-026,4.08167986E+03,4.51342895E+02,-2.94985283E+03
29.5848886141,87.953780499999993,-110.204334698,426.83499248,18.7221309637,112.977084717,8.5096494259910921E-002,7.4083337722338E-46,1.2597491124749842E-026,3.51385198E+03,6.33620176E+02,-2.71686941E+03
29.9754174172,87.970847199999994,-109.754603117,417.467239688,27.218933873,113.100694979,8.0958914897417383E-002,6.4982303145017E-46,1.3429015272653391E-026,2.56740947E+03,1.35058148E+03,-8.76019496E+02
29.2675869742,87.894419799999994,-113.076286725,614.159358426,36.0048208167,112.418396224,8.2632094074202647E-002,1.9134738833488E-46,1.3713820984523351E-026,3.49919934E+03,7.01498733E+02,-2.65155513E+03
29.408648991,87.797919199999995,-108.306431429,376.444112621,18.063763678,114.760287239,9.9326427693802705E-002,1.4781160466548E-47,1.0453918368776042E-026,3.40575027E+03,4.58731618E+02,-2.92104113E+03
29.1662630609,87.970777999999996,-109.751575355,402.118014355,38.8667584459,113.78501468,8.6713639144335802E-002,8.3270661599515E-46,1.2595272753271524E-026,2.57292518E+03,1.24457897E+03,-8.88279451E+02
29.5470574131,87.945236199999997,-108.551592858,428.774658254,17.3984669531,114.85963843,0.10295847936298674,1.2281570170682E-45,1.0392624008261755E-026,3.29771015E+03,6.81968727E+02,-2.96094508E+03
29.5994934246,87.884317300000006,-109.805275041,363.363706787,22.9411839644,113.672656443,8.7806092010900755E-002,1.6556088446418E-46,1.1779919384382763E-026,3.67511108E+03,5.64756675E+02,-2.7531894E+03
